,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,hours,RestaurantsTakeOut,NoiseLevel,Caters,Ambience,RestaurantsReservations,BusinessAcceptsCreditCards,RestaurantsTableService,GoodForKids,RestaurantsPriceRange2,WheelchairAccessible,OutdoorSeating,RestaurantsDelivery,HasTV,RestaurantsAttire,Alcohol,GoodForMeal,DogsAllowed,RestaurantsGoodForGroups,HappyHour,BusinessParking,BikeParking,WiFi,ByAppointmentOnly,Music,CoatCheck,BestNights,BusinessAcceptsBitcoin,Smoking,BYOB,DriveThru,Corkage,BYOBCorkage,GoodForDancing,AgesAllowed,RestaurantsCounterService,Open24Hours,DietaryRestrictions,AcceptsInsurance,category,cuisine
1045,-BdYhP-12elmFV7oB1iv4A,Corner Tap Room,1905 Cliff Dr,Santa Barbara,CA,93109,34.4013817,-119.7224721,5.0,41,1,"Restaurants, Gastropubs, Cocktail Bars, Bars, American (New), Nightlife, Beer Bar, American (Traditional)","{'Monday': '0:0-0:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '10:0-20:0'}",True,,,,False,True,True,True,,True,True,None,True,,u'beer_and_wine',,False,,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,,,,False,"{u'monday': False, u'tuesday': False, u'wednesday': False, u'thursday': False, u'friday': False, u'saturday': False, u'sunday': False}",False,u'no',False,,,,,,,,,,American,American
1046,vDBfhX1XI4uRWBCQQNRsUg,TAP Thai Cuisine,2611 De La Vina St,Santa Barbara,CA,93105,34.434877,-119.724639,4.0,141,0,"Restaurants, Thai","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:30', 'Saturday': '17:0-22:30', 'Sunday': '17:0-22:0'}",True,u'average',True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,True,,True,2,,False,False,False,u'casual',u'beer_and_wine',,,True,,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",,u'free',,,,,,,,,,,,,,,,,Thai,Thai
1047,9Vrm13HIdHS41uzroVMQ2Q,Piatti Ristorante & Bar,516 San Ysidro Rd,Montecito,CA,93108,34.437422,-119.631508,3.5,27,0,"Event Planning & Services, Italian, Venues & Event Spaces, Pizza, Restaurants","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-21:0'}",True,u'quiet',,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",,True,,True,2,,,,,u'casual',u'full_bar',,,True,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,u'no',,,,,,,,,,,,,,,,,Italian,Italian
1048,6aUb_f9C7a2oOxaIfRGSdA,Chicken in a Barrel BBQ-Goleta,5711 Calle Real,Goleta,CA,93117,34.440818,-119.823762,4.0,116,0,"Barbeque, Restaurants, Chicken Shop, Hawaiian","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-20:0'}",True,u'average',True,"{'touristy': False, 'hipster': False, 'romantic': None, 'divey': None, 'intimate': False, 'trendy': None, 'upscale': None, 'classy': False, 'casual': True}",,True,False,True,2,False,True,True,True,,u'beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,True,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,,,Hawaiian,Hawaiian
1049,ERuy9x26QrzqVwP1oFSObQ,La Hacienda,298 Pine Ave,Goleta,CA,93117,34.4350832351,-119.8264681584,4.0,50,0,"Restaurants, Mexican","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}",True,'average',True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,True,True,True,2,,True,False,True,u'casual',u'full_bar',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",,True,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,'free',,,,,,,,,,,,,,,,,Mexican,Mexican
1050,q0DRuEAxE5i57xNSTrDP4Q,Naan Stop,966 Embarcadero Del Mar,Isla Vista,CA,93117,34.4116480421,-119.8569087178,3.5,323,1,"Indian, Food, Restaurants, Bubble Tea, Pakistani, Fast Food","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}",True,u'average',False,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,,True,1,,True,True,True,'casual','none',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",,True,,"{'garage': False, 'street': None, 'validated': False, 'lot': None, 'valet': False}",True,'free',,,,,,,,,False,'yes_free',,,,,,,Indian,Indian
1051,agXGQ4DH4SqxtJxBHKjWIg,Muddy Waters Cafe,508 E Haley St,Santa Barbara,CA,93103,34.4223062,-119.6895251,4.0,48,0,"Jazz & Blues, Music Venues, Arts & Entertainment, Nightlife, Restaurants, Bars, Local Flavor, Bagels, Food, Beer, Wine & Spirits, Dive Bars, Delis, Coffee & Tea","{'Monday': '6:0-18:0', 'Tuesday': '6:0-18:0', 'Wednesday': '6:0-18:0', 'Thursday': '6:0-18:0', 'Friday': '6:0-18:0', 'Saturday': '8:0-18:0'}",True,u'average',False,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,,True,1,,True,False,False,u'casual',u'beer_and_wine',,,True,,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,u'free',,,,,,,,,,,,,,,,,Bar,Other
1052,ws0mjFrkanX_sXoUVRh8Uw,Jitters Coffee,728 State St,Santa Barbara,CA,93101,34.419497,-119.698708,3.5,63,0,"Coffee & Tea, Restaurants, Food","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-23:0', 'Saturday': '7:0-23:0', 'Sunday': '8:0-22:0'}",,,,,,True,,,2,,True,,,,,,,,,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,'free',,,,,,,,,,,,,,,,,Coffee & Tea,Other
1053,lNkxXDcNoHBpWDNPoZesYw,Caruso's,1759 S Jameson Ln,Montecito,CA,93108,34.4205315,-119.6281158,4.0,88,1,"Vegan, Restaurants, Italian","{'Monday': '17:30-21:0', 'Tuesday': '17:30-21:0', 'Wednesday': '17:30-21:0', 'Thursday': '17:30-21:0', 'Friday': '17:30-21:0', 'Saturday': '17:30-21:0', 'Sunday': '17:30-21:0'}",True,,False,"{u'divey': False, u'hipster': False, u'casual': False, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': True, u'classy': True, u'upscale': None}",True,True,True,,4,True,True,False,False,,u'full_bar',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,,False,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}",True,u'free',,,,,,,True,,True,,,,,,,,Italian,Italian
1054,Gl3XO4ECKKli8-bKKdkkYA,KFC,515 N Milpas St,Santa Barbara,CA,93103,34.4265851783,-119.6860595043,2.0,36,1,"Chicken Wings, Restaurants, Fast Food, Chicken Shop","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",True,u'average',False,None,False,True,,True,1,,False,True,True,u'casual',u'none',,,False,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,'free',,,,,,,,True,,,,,,,,,Chicken Wings,Other
1055,v5M6gYtiaGG5zuvAVSxNTA,Pizza by the Slice,4 De La Guerra Pl,Santa Barbara,CA,93190,34.4199467,-119.6991538344,2.5,5,0,"Pizza, Restaurants",,True,,,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",,,,,1,,True,,,,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,,,Pizza,Other
1056,4a_3ninzpidm2MwMcdRJ-g,Elephant Bar Restaurant,521 Firestone Road,Goleta,CA,93117,34.4335408,-119.8353951,3.0,85,0,"Restaurants, Bars, American (New), Asian Fusion, Nightlife","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",True,u'average',False,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,,True,2,,True,False,True,'casual','full_bar',,,True,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,u'no',,,,,,,,,,,,,,,,,American,American
1057,fLfU-Gw7eWx-7kHQh2tH9A,The Barbecue Company,3807 Santa Claus Ln,Carpinteria,CA,93013,34.4065159,-119.5474838,3.0,76,0,"Restaurants, Barbeque","{'Wednesday': '17:0-20:0', 'Thursday': '17:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-20:0'}",True,u'average',True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,,True,2,,True,True,True,u'casual',u'beer_and_wine',,,True,,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,u'no',,,,,,,,,,,,,,,,,Barbeque,Other
1058,cpaMCrmG7WK10tJ4c_GXow,Sanba IM,"Albertsons Supermarket, 7127 Hollister Ave",Goleta,CA,93117,34.4280833,-119.8765824,4.0,24,0,"Bubble Tea, Food Stands, Food, Restaurants, Sushi Bars, Coffee & Tea, Juice Bars & Smoothies",,True,u'average',False,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,,True,1,,True,False,False,u'casual',u'none',,,True,,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,u'no',,,,,,,,,,,,,,,,,Bubble Tea,Other
1059,YgbIbmfDlB-bZSsjuIfKwA,Jack's Bistro and Famous Bagels,53 S Milpas St,Santa Barbara,CA,93103,34.421271,-119.677216,3.5,219,1,"Coffee & Tea, Food, Bagels, Breakfast & Brunch, Restaurants","{'Monday': '6:0-14:0', 'Tuesday': '6:0-14:0', 'Wednesday': '6:0-14:0', 'Thursday': '6:0-14:0', 'Friday': '6:0-14:0', 'Saturday': '7:0-14:0', 'Sunday': '7:0-14:0'}",True,,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",False,True,,True,1,,True,False,,,'none',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",,True,False,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,u'free',,,,,,,,,,,,,,,,,Coffee & Tea,Other
1060,MJI-bNIn3QDgiGggm9Wp1w,Moby Dick Restaurant,220 Stearns Wharf,Santa Barbara,CA,93109,34.4092096,-119.6854512,3.0,871,1,"Seafood, American (Traditional), Breakfast & Brunch, Restaurants","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '9:0-20:0', 'Sunday': '9:0-20:0'}",True,u'average',False,"{'touristy': True, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",True,True,True,True,2,True,True,False,False,'casual','full_bar',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}",False,True,True,"{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': True}",True,u'free',False,,,,False,,,,,,,,,,,,American,American
1061,2aP9wvEqpGLLDVpWTWlAog,Reynaldo's  Bakery,895 Linden Ave,Carpinteria,CA,93013,34.3983333,-119.5194878,4.5,130,1,"Restaurants, Food, Mexican, Bakeries","{'Monday': '5:30-19:0', 'Tuesday': '5:30-19:0', 'Wednesday': '5:30-19:0', 'Thursday': '5:30-19:0', 'Friday': '5:30-19:0', 'Saturday': '5:30-18:0', 'Sunday': '6:0-13:0'}",True,'average',True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,False,True,1,,True,None,True,u'casual',u'none',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}",,False,,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,'no',,,,,,,,,,,,,,,,,Mexican,Mexican
1062,4D7QDfPOsSPfKxBi3gs_qQ,Olio Pizzeria,"11 W Victoria St, Ste 21",Santa Barbara,CA,93101,34.4238136,-119.7060451,4.0,622,1,"Pizza, Nightlife, Italian, Restaurants, Bars","{'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:30', 'Saturday': '16:0-21:30', 'Sunday': '16:0-21:30'}",True,u'average',False,"{'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': True, 'casual': None}",True,True,True,True,2,True,True,None,True,u'casual',u'full_bar',"{'dessert': None, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,False,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,u'free',,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': None}",False,"{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}",False,u'no',,,,,False,,,,,,Italian,Italian
1063,BensdYRuR-zra1g3nBJFXQ,La Casa De Maria,800 El Bosque Rd,Santa Barbara,CA,93108,34.445018,-119.623996,4.5,12,1,"Health Retreats, Venues & Event Spaces, Hotels & Travel, Restaurants, Event Planning & Services","{'Monday': '8:0-23:0', 'Tuesday': '8:0-23:0', 'Wednesday': '8:0-23:0', 'Thursday': '8:0-23:0', 'Friday': '8:0-23:0', 'Saturday': '8:0-23:0', 'Sunday': '8:0-23:0'}",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Health Retreats,Other
1064,lZ44dxn1TCzJaVBa8Ze8DQ,Sushi Teri,5746 Calle Real,Goleta,CA,93117,34.4417017,-119.8245635,3.0,266,1,"Restaurants, Japanese","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-22:0'}",True,u'average',True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,,True,2,,True,None,True,'casual',u'beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",,True,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,u'no',,,,,,,,,,,,,,,,,Japanese,Japanese
1065,QNoFrASBpqW8dzdAEIYjNQ,The Brown Pelican,2981 Cliff Dr,Santa Barbara,CA,93109,34.4038207,-119.7436561,4.0,11,0,Restaurants,,,,,,,,,,,,True,,,,,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,,,,Other
1066,R6NxHoRRK5Y4ishGsLrGwA,Restaurant Mimosa,714 State St,Santa Barbara,CA,93101,34.4191654,-119.6983385,3.5,23,0,"Restaurants, French, American (New)",,False,u'quiet',,"{'romantic': True, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,True,,False,2,,True,False,False,u'casual',u'full_bar',,,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,,,American,American
1067,uozdxwCZUHPubziu76Y2Ag,Farmer Boy,3427 State St,Santa Barbara,CA,93105,34.4400429,-119.7373433,2.5,31,0,"Breakfast & Brunch, Restaurants, American (New)",,True,u'average',True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,True,,True,1,,False,False,False,'casual',u'none',,,True,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,u'free',,,,,,,,,,,,,,,,,American,American
1068,JiBxL733qjm8WAddu-RzDQ,Broad Street Oyster Company,418 State St,Santa Barbara,CA,93101,34.4164012651,-119.6946343303,5.0,71,1,"Food Trucks, Caterers, Seafood, Restaurants, Event Planning & Services, Food",,True,,,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",False,True,,True,2,True,None,True,True,,u'beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,False,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,u'no',False,,,,,,,,,,,,,,,,Seafood,Other
1069,wupvqueqdEZXQxv14sa9vw,Rincon Brewery,5065 Carpinteria Ave,Carpinteria,CA,93013,34.398372,-119.518002,4.0,455,1,"Pubs, Bars, Food, American (Traditional), American (New), Nightlife, Breweries, Brewpubs, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}",True,'average',True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",False,True,,True,2,True,True,True,True,,'beer_and_wine',,True,True,False,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,,False,{'dj': False},False,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}",False,u'no',,True,,,False,,,,,,American,American
1070,IofBnKUFeC1Z2uyFOTxNDw,JR's BBQ,4444 Hollister Ave,Goleta,CA,93118,34.4392123,-119.7752183,4.0,6,0,"Barbeque, Restaurants",,True,,,,False,True,,True,2,,True,False,,u'casual',u'full_bar',,,True,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,,,Barbeque,Other
1071,l-rGtJt0E7PAklT0IK7oFQ,Four Seasons Resort The Biltmore Santa Barbara,1260 Channel Drive,Santa Barbara,CA,93108,34.4173394,-119.64204,4.5,508,1,"Hotels & Travel, Hotels, Event Planning & Services, Restaurants, Venues & Event Spaces, Resorts","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",False,u'average',True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': True, 'classy': True, 'casual': False}",True,True,True,True,4,True,True,False,True,'dressy','full_bar',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': True}",True,True,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}",True,'free',,,,,,,,,,'yes_corkage',,,,,,,Hotels & Travel,Other
1072,Q0NVfooo9liiTgElEOVA6g,Cabo's Baja Grill & Cantina,5096 Carpinteria Ave,Carpinteria,CA,93013,34.3981738,-119.517101,3.0,69,0,"Restaurants, Mexican",,True,u'average',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,,True,2,,True,False,True,'casual','full_bar',,,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,u'no',,,,,,,,,,,,,,,,,Mexican,Mexican
1073,IPhNJz_PZQxjTXnC94YdNQ,SB Paella Catering,,Goleta,CA,93117,34.4358294,-119.8276389,5.0,23,1,"Caterers, Restaurants, Spanish, Personal Chefs, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-16:0', 'Saturday': '9:0-15:0'}",False,,,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",,True,,,,,,False,,,,,,,,,,u'no',,,,,False,,,,,,,,,,,,Spanish,Spanish
1074,2N9WHETHcYJsfYpHQ-qN_A,Crushcakes Cafe & Simply Pies,5392 Hollister Ave,Goleta,CA,93111,34.435412119,-119.8123351876,3.5,156,1,"Restaurants, Bakeries, Cafes, Coffee & Tea, Food, Desserts","{'Monday': '8:0-16:0', 'Tuesday': '8:0-16:0', 'Wednesday': '8:0-16:0', 'Thursday': '8:0-16:0', 'Friday': '8:0-16:0', 'Saturday': '8:0-16:0', 'Sunday': '8:0-16:0'}",True,u'average',True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",False,True,True,True,2,,True,True,True,u'casual',u'none',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}",True,True,,"{'garage': None, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,'free',,,,,,,,,,,,,,,,,Bakery,Other
1075,xGaYXbXGwagUKPNEaVqbWw,Eller's Doughnut House & Bakery,"4317 State St, Ste A",Santa Barbara,CA,93110,34.4402476,-119.766991,3.0,71,1,"Thai, Restaurants, Food, Donuts",,True,,,,,True,,True,2,,,,,,,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,,,,,,,,,,,,,,,,,,Thai,Thai
1076,z-O652VzhRqME3ev9LqH2Q,McMaster's Steak & Hoagie,910 Embarcadero Del Norte,Isla Vista,CA,93117,34.4129239,-119.85506,4.5,60,0,"Sandwiches, Pizza, Restaurants",,True,u'average',False,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,,True,1,,True,False,False,u'casual',u'none',,,True,,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,,,,,,,,,,,,,,,,,Pizza,Other
1077,B1yPXzIIJrLWyTcE4jsYuQ,Goat Tree,36 State St,Santa Barbara,CA,93101,34.4134723455,-119.6906522184,3.5,311,1,"Bakeries, Sandwiches, Food, Restaurants, American (Traditional)","{'Monday': '0:0-0:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-20:0', 'Saturday': '7:0-20:0', 'Sunday': '7:0-20:0'}",True,u'average',False,"{'touristy': True, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}",True,True,True,True,2,True,True,True,False,u'casual',u'beer_and_wine',"{'dessert': True, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}",True,True,True,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,u'free',,,,,,,,,,,,,,,,,American,American
1078,0CHIbqSkGWBr2KMkIUocEA,Viva Modern Mexican,1114 State St,Santa Barbara,CA,93101,34.423066,-119.702895,3.5,659,0,"Breakfast & Brunch, Venues & Event Spaces, Peruvian, Event Planning & Services, Bars, Nightlife, Latin American, Restaurants, Cocktail Bars, Seafood, Tapas/Small Plates, Mexican",,True,u'average',True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",True,True,,True,2,,True,None,True,u'casual',u'full_bar',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",,True,,"{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,u'free',False,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",,"{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}",False,,,False,,,,,,,,,Peruvian,Peruvian
1079,skY6r8WAkYqpV7_TxNm23w,Boathouse at Hendry's Beach,2981 Cliff Dr,Santa Barbara,CA,93109,34.4032573848,-119.7437518546,4.0,2536,1,"Seafood, Restaurants, Hawaiian, American (New), Breakfast & Brunch","{'Monday': '0:0-0:0', 'Tuesday': '7:30-21:0', 'Wednesday': '7:30-21:0', 'Thursday': '7:30-21:0', 'Friday': '7:30-21:0', 'Saturday': '7:30-21:0', 'Sunday': '7:30-21:0'}",True,u'average',False,"{u'divey': False, u'hipster': False, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': False, u'romantic': None, u'classy': None, u'upscale': False}",False,True,True,True,2,,True,None,True,u'casual',u'full_bar',"{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': None}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,u'no',False,,,,,,,,,,,,,,,,Hawaiian,Hawaiian
